id,cuisine
883,italian
40034,italian
564,italian
15336,italian
24025,italian
21582,italian
18527,italian
20904,italian
8738,italian
8676,italian
30185,italian
41562,italian
35307,italian
28143,italian
47656,italian
29347,italian
40348,italian
2254,italian
38895,italian
27678,italian
7841,italian
20334,italian
40242,italian
21339,italian
35281,italian
35105,italian
32338,italian
41230,italian
35787,italian
30724,italian
32342,italian
6387,italian
49285,italian
48681,italian
11476,italian
27821,italian
10071,italian
31396,italian
37046,italian
18989,italian
23456,italian
12371,italian
19605,italian
48908,italian
36415,italian
27641,italian
34351,italian
48259,italian
33139,italian
29250,italian
32743,italian
47317,italian
46124,italian
33783,italian
29366,italian
20984,italian
6499,italian
38253,italian
30846,italian
38089,italian
41767,italian
40076,italian
14869,italian
27388,italian
13289,italian
33625,italian
33722,italian
35156,italian
9267,italian
37124,italian
7622,italian
46842,italian
3105,italian
32728,italian
24933,italian
33258,italian
34757,italian
42060,italian
29607,italian
41168,italian
39710,italian
24428,italian
35391,italian
14283,italian
47132,italian
47127,italian
26861,italian
40946,italian
30267,italian
3249,italian
31629,italian
48102,italian
33922,italian
33084,italian
1257,italian
32175,italian
33580,italian
36307,italian
24430,italian
25946,italian
38234,italian
9831,italian
21341,italian
18746,italian
21259,italian
36407,italian
45971,italian
47568,italian
9169,italian
15917,italian
19884,italian
34196,italian
42336,italian
42846,italian
27223,italian
12495,italian
16957,italian
14705,italian
49694,italian
26122,italian
20002,italian
36036,italian
22803,italian
23804,italian
14129,italian
28263,italian
3995,italian
42930,italian
15527,italian
3274,italian
49387,italian
33406,italian
32008,italian
30325,italian
28018,italian
466,italian
11201,italian
39689,italian
35109,italian
39297,italian
39694,italian
35954,italian
795,italian
13013,italian
22344,italian
7505,italian
41009,italian
18178,italian
24795,italian
28486,italian
14189,italian
34459,italian
11618,italian
25699,italian
5908,italian
16396,italian
40936,italian
12568,italian
4386,italian
34355,italian
868,italian
45186,italian
19291,italian
38548,italian
1848,italian
2144,italian
13629,italian
6588,italian
25411,italian
49162,italian
4353,italian
13310,italian
3313,italian
46725,italian
39197,italian
49483,italian
7108,italian
45368,italian
22628,italian
40786,italian
29697,italian
4103,italian
15011,italian
43213,italian
17369,italian
1560,italian
36704,italian
40432,italian
28394,italian
31410,italian
19276,italian
3024,italian
4582,italian
21732,italian
210,italian
622,italian
10935,italian
19607,italian
47407,italian
29722,italian
21665,italian
16330,italian
10647,italian
33369,italian
35933,italian
44010,italian
13599,italian
40689,italian
33887,italian
30306,italian
43031,italian
32346,italian
2940,italian
6785,italian
2786,italian
11481,italian
39121,italian
10954,italian
33155,italian
5345,italian
40164,italian
48554,italian
9698,italian
23106,italian
43093,italian
24672,italian
5891,italian
47093,italian
15009,italian
28060,italian
33523,italian
2379,italian
14775,italian
15220,italian
36851,italian
39829,italian
22383,italian
3205,italian
8408,italian
20126,italian
19470,italian
12053,italian
14516,italian
14748,italian
44791,italian
1532,italian
30793,italian
31881,italian
5160,italian
5057,italian
34194,italian
41705,italian
19905,italian
35629,italian
42103,italian
45941,italian
9110,italian
42172,italian
41939,italian
45250,italian
28289,italian
18355,italian
14703,italian
3461,italian
45098,italian
11405,italian
46844,italian
26361,italian
6523,italian
24156,italian
29448,italian
1001,italian
17391,italian
12403,italian
25749,italian
21618,italian
20383,italian
12910,italian
44894,italian
24454,italian
5825,italian
11,italian
23267,italian
49099,italian
42191,italian
10319,italian
11648,italian
4412,italian
44603,italian
12311,italian
9352,italian
47952,italian
49425,italian
43678,italian
10148,italian
16081,italian
49688,italian
32985,italian
11136,italian
41207,italian
46821,italian
15891,italian
40458,italian
11581,italian
45144,italian
47545,italian
21086,italian
35770,italian
35552,italian
21580,italian
191,italian
11292,italian
5941,italian
25711,italian
43796,italian
29280,italian
9015,italian
28401,italian
5686,italian
4547,italian
35474,italian
48123,italian
43267,italian
1135,italian
37990,italian
9701,italian
47511,italian
19287,italian
39299,italian
24289,italian
29505,italian
40518,italian
9584,italian
16133,italian
4701,italian
39859,italian
29087,italian
9937,italian
4356,italian
39846,italian
2086,italian
48530,italian
45933,italian
27744,italian
5434,italian
19893,italian
18827,italian
4968,italian
30024,italian
2117,italian
47237,italian
20171,italian
13702,italian
3935,italian
33714,italian
45210,italian
22498,italian
13586,italian
17791,italian
12148,italian
14958,italian
37356,italian
7936,italian
46242,italian
30049,italian
25722,italian
26562,italian
34145,italian
15874,italian
14347,italian
42311,italian
41735,italian
4188,italian
47079,italian
24816,italian
10631,italian
28766,italian
8876,italian
49258,italian
14429,italian
49598,italian
29394,italian
25872,italian
22278,italian
26095,italian
11504,italian
12930,italian
19846,italian
7989,italian
10964,italian
35529,italian
4032,italian
13301,italian
4658,italian
15844,italian
1520,italian
40467,italian
1920,italian
44382,italian
29341,italian
18516,italian
482,italian
7100,italian
22396,italian
19439,italian
24306,italian
37618,italian
5751,italian
16615,italian
12969,italian
35806,italian
33677,italian
45656,italian
10030,italian
3424,italian
22774,italian
49429,italian
32014,italian
5238,italian
11811,italian
44987,italian
15113,italian
48635,italian
29659,italian
14245,italian
31750,italian
30367,italian
9257,italian
19427,italian
28431,italian
7503,italian
44760,italian
21161,italian
29057,italian
18401,italian
28793,italian
47306,italian
24211,italian
23532,italian
49332,italian
35851,italian
7252,italian
17755,italian
36187,italian
9847,italian
9136,italian
32182,italian
40130,italian
30456,italian
1221,italian
16726,italian
15525,italian
17007,italian
20960,italian
8986,italian
5184,italian
40640,italian
24425,italian
1754,italian
10093,italian
23021,italian
4222,italian
48476,italian
44301,italian
13850,italian
28575,italian
20138,italian
23020,italian
44250,italian
20038,italian
38621,italian
18689,italian
10545,italian
18473,italian
36411,italian
3190,italian
46615,italian
6042,italian
33483,italian
846,italian
34900,italian
12632,italian
45948,italian
49275,italian
36830,italian
28630,italian
47422,italian
38625,italian
15296,italian
22919,italian
19145,italian
23315,italian
49413,italian
46370,italian
41564,italian
41226,italian
20817,italian
41661,italian
8599,italian
6386,italian
16523,italian
13154,italian
6583,italian
38523,italian
19909,italian
32321,italian
43106,italian
38704,italian
35681,italian
15028,italian
36820,italian
9598,italian
28818,italian
20418,italian
4511,italian
391,italian
21507,italian
31714,italian
15215,italian
24333,italian
11728,italian
20010,italian
4450,italian
8003,italian
3358,italian
27326,italian
32894,italian
416,italian
11244,italian
46556,italian
47810,italian
32819,italian
33992,italian
35820,italian
10562,italian
32036,italian
29932,italian
36568,italian
9280,italian
22836,italian
42268,italian
48580,italian
12219,italian
38662,italian
41593,italian
22886,italian
12617,italian
3402,italian
21195,italian
24569,italian
31035,italian
20229,italian
2263,italian
10826,italian
14394,italian
34210,italian
3429,italian
49157,italian
40847,italian
14084,italian
6802,italian
22381,italian
21016,italian
29024,italian
4478,italian
36711,italian
8300,italian
47035,italian
15596,italian
19902,italian
31242,italian
21117,italian
15234,italian
24993,italian
31007,italian
31687,italian
13657,italian
36612,italian
14008,italian
32124,italian
43570,italian
14059,italian
30246,italian
36028,italian
22339,italian
42525,italian
1443,italian
